xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,feedbackResp.rt,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.49112415,stop,diamondgreen.gif,stop,4.0,m,1,0.434144020081,None,0,0.00101494789124,0.515012025833,1.01586198807,1755.4938252,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.4942832,go,hexagonwhite.gif,go,1.0,z,1,0.533979177475,None,0,0.000930070877075,0.515341997147,,1758.49749422,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.62343311,go,invertedtrianglemagenta.gif,go,4.0,z,1,0.50111579895,None,0,0.00085711479187,0.510572195053,,1795.62205005,9,32.8365139961,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.62253404,go,circleyellow.gif,go,2.0,m,1,0.433865070343,None,0,0.000954151153564,0.51553606987,,1798.6257062,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.62620902,go,invertedtrianglemagenta.gif,go,4.0,z,1,0.550951004028,None,0,0.000969886779785,0.514909982681,,1801.62877011,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.62923622,stop,squarecyan.gif,stop,1.0,z,1,0.450934171677,None,0,0.000933885574341,0.515218019485,0.915593862534,1804.63288713,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.63339305,stop,diamondgreen.gif,stop,4.0,None,0,,None,0,0.000952959060669,0.513998985291,0.864702939987,1807.63558316,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.63604021,go,crossorange.gif,stop,2.0,m,1,0.667807102203,None,0,0.000963926315308,0.515192985535,,1810.63889909,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.63935423,go,hexagonwhite.gif,go,1.0,m,1,0.751585006714,None,0,0.000939846038818,0.515038967133,,1813.64247704,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.64304709,go,invertedtrianglemagenta.gif,go,4.0,z,1,0.668085098267,None,0,0.000948905944824,0.51485490799,,1816.6455431,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.64599705,go,hexagonwhite.gif,go,1.0,z,1,0.534456968307,None,0,0.000967979431152,0.515408039093,,1819.6492312,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.64968705,stop,lineblue.gif,stop,0.5,m,1,0.534872055054,None,0,0.000921010971069,0.514755964279,0.965226173401,1822.65257621,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.65308309,stop,crossorange.gif,stop,2.0,None,0,,None,0,0.000924110412598,0.514853954315,0.915212154388,1825.65622711,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.65667915,go,diamondgreen.gif,stop,4.0,m,1,0.617846012115,None,0,0.000921964645386,0.514595031738,,1828.65888906,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.65934014,stop,lineblue.gif,stop,0.5,None,0,,None,0,0.000931024551392,0.515617847443,0.915707826614,1831.66281509,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.66332221,go,hexagonwhite.gif,go,1.0,m,1,0.517117977142,None,0,0.000946998596191,0.514991044998,,1834.66612816,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.66658211,go,trianglegray.gif,go,0.5,m,1,0.701560974121,None,0,0.000936031341553,0.514839172363,,1837.6688292,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.66928601,go,invertedtrianglemagenta.gif,go,4.0,m,1,0.667630910873,None,0,0.000931024551392,0.515830993652,,1840.67257023,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.67302322,go,hexagonwhite.gif,go,1.0,m,1,0.667824983597,None,0,0.000936985015869,0.515071868896,,1843.67548108,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.67593622,go,trianglegray.gif,go,0.5,z,1,0.634967803955,None,0,0.000961065292358,0.51531291008,,1846.67924714,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.67970109,stop,crossorange.gif,stop,2.0,None,0,,None,0,0.000942945480347,0.515300035477,0.96532702446,1849.68274307,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.68319702,go,circleyellow.gif,go,2.0,m,1,0.767741918564,None,0,0.000939846038818,0.515084981918,,1852.685956,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.68655705,stop,diamondgreen.gif,stop,4.0,None,0,,None,0,0.00112414360046,0.514636039734,0.965124130249,1855.68943119,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.6898911,stop,diamondgreen.gif,stop,4.0,None,0,,None,0,0.000954866409302,0.515022993088,1.01565694809,1858.69323111,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.6936841,go,circleyellow.gif,go,2.0,m,1,0.734946012497,None,0,0.00110006332397,0.514527082443,,1861.6964922,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.69711018,go,trianglegray.gif,go,0.5,m,1,0.834342002869,None,0,0.000960111618042,0.514586925507,,1864.69939518,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.69985414,stop,lineblue.gif,stop,0.5,z,1,0.734393119812,None,0,0.000932931900024,0.515316963196,1.06558799744,1867.70272207,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.70317602,go,circleyellow.gif,go,2.0,None,0,,None,0,0.000938892364502,0.514928102493,,1870.70670223,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.70721602,stop,squarecyan.gif,stop,1.0,None,0,,None,0,0.000932931900024,0.514395952225,1.01521492004,1873.70946717,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.70992303,stop,squarecyan.gif,stop,1.0,None,0,,None,0,0.000922918319702,0.515131950378,1.06571292877,1876.71302605,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.71348214,go,trianglegray.gif,go,0.5,z,1,0.650997161865,None,0,0.000916957855225,0.51472401619,,1879.71641517,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.716923,stop,crossorange.gif,stop,2.0,None,0,,None,0,0.000941038131714,0.51472902298,1.01538491249,1882.71975207,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.72021818,stop,crossorange.gif,stop,2.0,None,0,,None,0,0.00094199180603,0.51491189003,1.11575698853,1885.72278309,,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.72323418,go,circleyellow.gif,go,2.0,z,1,0.968239784241,None,0,0.000930070877075,0.51513504982,,1888.72626019,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.72695422,stop,lineblue.gif,stop,0.5,m,1,0.533694982529,None,0,0.00091814994812,0.515248060226,1.16579914093,1891.72930312,,,,,,,,,,,,,,,,,,,,0.65,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.72975707,go,trianglegray.gif,go,0.5,z,1,0.800883054733,None,0,0.000998020172119,0.515668869019,,1894.73312807,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.73358011,go,circleyellow.gif,go,2.0,z,1,0.734645843506,None,0,0.000933170318604,0.51499414444,,1897.73626924,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.73672104,stop,lineblue.gif,stop,0.5,z,1,0.501662969589,None,0,0.000924110412598,0.515128135681,1.06570911407,1900.73976207,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.99648714,go,trianglegray.gif,go,0.5,m,1,0.500825881958,None,0,0.000867128372192,0.509907007217,,1934.99443722,9,29.8872778416,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.99493623,stop,diamondgreen.gif,stop,4.0,m,1,0.450926065445,None,0,0.000988960266113,0.515277147293,1.11572313309,1937.9981122,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.99856114,stop,lineblue.gif,stop,0.5,m,1,0.651332139969,None,0,0.000924110412598,0.514796972275,1.06583499908,1941.00155711,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.00201011,stop,diamondgreen.gif,stop,4.0,None,0,,None,0,0.00095009803772,0.515253067017,1.0157699585,1944.00490308,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.005409,go,invertedtrianglemagenta.gif,go,4.0,m,1,0.551018953323,None,0,0.000938892364502,0.514806032181,,1947.0076611,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.00812507,go,circleyellow.gif,go,2.0,m,1,0.650979042053,None,0,0.000949144363403,0.515501976013,,1950.01136303,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.01181817,go,hexagonwhite.gif,go,1.0,m,1,0.768049001694,None,0,0.000983953475952,0.515053033829,,1953.0151422,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.01565003,go,hexagonwhite.gif,go,1.0,z,1,0.334091901779,None,0,0.000941038131714,0.514569997787,,1956.01805711,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0185082,go,circleyellow.gif,go,2.0,m,1,0.500870943069,None,0,0.000927925109863,0.515244960785,,1959.02118611,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.02164102,go,invertedtrianglemagenta.gif,go,4.0,z,1,0.617539167404,None,0,0.000941038131714,0.515380859375,,1962.02484918,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.02530122,go,crossorange.gif,stop,2.0,m,1,0.651270866394,None,0,0.000946998596191,0.515340089798,,1965.02809215,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.02854705,go,lineblue.gif,stop,0.5,z,1,0.450501918793,None,0,0.000924825668335,0.515526771545,,1968.03142405,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.03193116,go,circleyellow.gif,go,2.0,z,1,0.434248924255,None,0,0.000908851623535,0.514992952347,,1971.03513122,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.03558207,stop,crossorange.gif,stop,2.0,m,1,0.400782108307,None,0,0.000929117202759,0.514970064163,1.06545901299,1974.03843307,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.03889418,stop,crossorange.gif,stop,2.0,z,1,0.484200000763,None,0,0.00130009651184,0.514809131622,1.01561594009,1977.04170918,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.04216123,stop,crossorange.gif,stop,2.0,None,0,,None,0,0.000927925109863,0.515118837357,0.965535879135,1980.04532409,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.04578519,go,hexagonwhite.gif,go,1.0,z,1,0.567533016205,None,0,0.000951051712036,0.514604091644,,1983.04799104,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.04844403,stop,lineblue.gif,stop,0.5,None,0,,None,0,0.00106406211853,0.515664100647,1.01620602608,1986.05200601,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1048,59.9269327321,LearningTask,1,81,
